LONGITUD_DECIMAL,LATITUD_DECIMAL
-103.0212167,28.49292194
-102.9724167,27.49730806
-102.8560797,27.53737111
-103.4190556,28.37825
-103.4559442,28.64150528
-102.9525778,29.16895528
-102.7423203,27.39587167
-102.9232386,27.40429583
-102.9160028,28.75053028
-102.4257028,27.27103028
-103.2972056,28.21605556
-103.2868583,28.09250361
-102.7595519,27.23815278
-103.3153683,28.70958333
-103.3236139,27.92243889
-102.6209611,27.34490139
-102.9112306,27.18533028
-103.1929056,28.63802472
-102.5095611,27.94813583
-102.635115,27.23775139
-102.6202942,27.46827056
-102.6562656,29.06354083
-103.4908719,28.65573889
-102.6947306,27.9790325
-102.7741453,28.60547083
-102.9471167,28.90271083
-102.8527547,28.96537833
-102.7274564,28.24383278
-102.4018417,27.59553028
-102.4075406,27.31349694
-102.8697056,27.22723583
-102.8048806,27.552025
-103.1720661,27.28739889
-103.1165889,27.62925278
-102.4495417,28.12889167
-102.9344031,28.39740389
-102.5988547,28.13190972
-102.6442394,27.99743111
-102.8611219,28.69331083
-102.8589689,29.12920139
-102.68273,29.02175917
-103.4018911,28.82404444
-103.3764108,28.65854417
-103.4010278,28.38461389
-103.3660889,28.40206528
-103.3823122,28.37716556
-102.7690358,28.93804417
-102.7015969,29.05733056
-102.6563061,29.05375444
-102.6828942,28.96614694
-102.6548039,28.99981917
-102.6705667,29.00328583
-102.6780694,29.00236083
-102.6789003,28.78587
-103.3535497,27.03278583
-103.3640969,27.04053306
-102.5052667,27.22230806
-102.3773156,27.13726472
-102.8963719,27.11947778
-103.2020056,28.21819417
-102.3892275,27.32431472
-103.3674392,27.03122944
-103.3957306,27.67590806
-103.45765,27.60309694
-103.3196108,27.58921667
-102.5786464,28.96361111
-102.9146581,29.19265556
-103.1283189,28.39989167
-103.4312889,28.795825
-102.8757719,28.715475
-102.7422836,29.03904083
-103.2001942,28.20668028
-103.1866306,28.26197778
-103.4235306,28.18528306
-103.4322397,27.19542972
-102.74175,28.61352778
-102.6614528,28.66056944
-103.4648278,27.28121111
-102.3963861,27.33103333
-103.1845778,28.06951944
-102.1841689,25.43738056
-101.6862372,25.11063222
-102.0639956,25.40696028
-102.0187114,25.64510028
-102.5868464,25.45226917
-101.6935367,24.88944639
-102.138525,25.60565
-102.4705067,25.55307417
-102.3631389,25.54302778
-101.9863089,25.48273833
-102.2638683,25.76590556
-101.9078608,25.65608306
-101.9155347,25.57467528
-102.0636156,25.72199333
-102.2576678,25.48239778
-101.9470847,25.55475889
-101.6416278,25.18612778
-102.0253736,25.14681861
-102.3331831,25.68295278
-102.0537586,25.52440444
-102.565655,25.56394389
-102.1135106,25.45088167
-102.1193375,25.54531194
-101.4905794,25.06263111
-102.1577306,25.77292611
-102.0023178,25.40771056
-101.8390278,25.33549972
-101.5572617,24.88951583
-101.8230442,25.37216917
-101.9655497,25.65227222
-102.2629294,25.78266639
-102.1885511,25.72044306
-102.3083081,25.69768056
-101.8694825,25.53715528
-102.3590942,25.66926667
-102.1736608,25.48997778
-101.3863186,25.07159667
-102.1468392,25.64986833
-101.9545111,25.50858917
-101.8807778,25.65791667
-102.3011011,25.72939083
-102.040025,25.64344194
-101.7426289,25.47105694
-101.8366114,25.33923444
-102.1606389,25.75975
-102.2454061,25.76421972
-102.3636167,25.70358333
-101.7586386,25.08406611
-101.9708017,25.74999861
-102.1703719,25.59483306
-102.1373856,25.18588167
-102.4447961,25.54680528
-102.2413572,25.76425583
-101.4433467,25.06681056
-102.2714167,25.78263889
-101.9231528,25.40670806
-101.8128317,25.37526944
-102.3487892,25.53312667
-102.5051989,25.66664639
-102.0361108,25.27547194
-102.1972497,25.54658306
-102.2723844,25.76695278
-101.7795842,25.45033944
-102.0818889,25.42374972
-101.9597708,25.21721472
-102.6220578,25.62201306
-101.8430328,25.39537917
-102.4135528,25.73155806
-101.7311981,25.26558639
-101.9775378,25.70578583
-101.9815831,25.60730556
-101.9883703,25.82837194
-102.1118397,25.64419722
-102.6660767,25.59935111
-101.8643914,25.16694889
-102.1743831,25.75510833
-102.5177961,25.24301444
-101.8689847,25.46418861
-101.9018628,25.79727972
-102.1678192,25.76919417
-102.1526942,25.75929972
-102.2915411,25.76839389
-102.1508389,25.73175528
-101.9707719,25.56340889
-102.1951278,25.52323583
-102.2614614,25.77098583
-102.1540778,25.55358306
-101.7978536,25.00222806
-101.8570453,25.47316472
-102.2559358,25.65766083
-102.2077058,25.74934333
-102.1295511,25.63259222
-101.9511369,25.65225361
-102.2730167,25.66236389
-102.4375358,25.67331917
-102.1758442,25.70245806
-102.1573719,25.62961083
-101.7211883,25.02959083
-102.0883167,25.53287778
-102.3661778,25.66984444
-102.1899497,25.60974972
-102.2870228,25.71431444
-102.01184,25.75097389
-102.2087442,25.77761083
-101.911775,25.36039417
-101.5836358,25.06545278
-101.9600189,25.64805833
-101.9688139,25.65082778
-101.5041133,24.93414139
-101.4592367,25.05101333
-101.6226081,25.13930556
-101.8059103,25.28252861
-101.9098358,25.62561083
-102.0846347,25.42775389
-102.2947472,25.52248444
-102.1901286,25.37730389
-102.2271056,25.64106472
-102.1620628,25.61436222
-102.1529447,25.749215
-101.9967844,25.76880444
-102.2430358,25.50668583
-102.1980639,25.47141667
-102.1962639,25.48308583
-102.1720942,25.41076389
-102.1730639,25.40544167
-102.1943108,25.57621667
-102.5294986,25.65417778
-102.6224842,25.62110472
-102.1870931,25.56586611
-101.8279044,25.36316833
-101.9384564,25.65233778
-102.250325,25.49191083
-102.1882608,25.42815806
-102.5339617,25.65255444
-102.1422911,25.65627028
-101.5385878,25.06465361
-102.2321417,25.76393028
-102.5763442,25.63691639
-102.2020469,25.47401389
-102.0911719,25.43511667
-102.2443389,25.48934694
-102.2102469,25.46745528
-102.1450569,25.43893556
-102.2313556,25.51102194
-101.5890939,24.81033139
-101.9702925,25.04879889
-101.5932342,24.8185025
-102.1321497,25.42318306
-102.1347858,25.45513417
-102.3535594,25.72832306
-102.3459278,25.75331389
-102.0841875,25.69273444
-101.9821361,25.64366167
-102.0754544,25.40820556
-102.0764967,25.40850194
-102.134675,25.44532194
-102.1013194,25.44218889
-102.0999383,25.533445
-102.2176589,25.50566944
-102.24245,25.48789167
-102.1608278,25.61397222
-102.0820611,25.42002222
-101.9732417,25.39955556
-101.9054222,25.65366944
-101.8744222,25.65764167
-101.8697667,25.65135556
-102.1342083,25.43744167
-102.1361472,25.43678333
-102.1483056,25.43210556
-102.1955528,25.46863056
-102.1602272,25.4740125
-102.1549331,25.46521917
-102.2521206,25.50955611
-102.2569947,25.51836028
-102.2530111,25.49141667
-100.5284414,28.70809306
-100.5641897,28.79091556
-100.5443583,28.77015944
-100.628,28.89096083
-100.6845914,28.88044944
-100.5452944,28.73609722
-100.4715072,28.63037833
-100.6222781,28.86642556
-100.5520928,28.76990056
-100.6635608,28.75975
-100.5082167,28.65539889
-100.5478178,28.81395167
-100.6186314,28.82239444
-100.7147603,28.85990639
-100.6340875,28.90205778
-100.6508831,28.913025
-100.603275,28.77279389
-100.5457461,28.73218361
-100.5379078,28.77709722
-100.5365431,28.74801778
-100.5535758,28.74333056
-100.5891819,28.85937889
-100.5266683,28.66287278
-100.4755958,28.62083139
-100.4970528,28.65534861
-100.6052508,28.70227083
-100.6078075,28.75987222
-100.5898358,28.71443028
-100.5792594,28.71465889
-100.5541169,28.82056278
-100.5569764,28.82213222
-100.563195,28.82349972
-100.5637556,28.82269583
-100.5793442,28.81381389
-100.5971167,28.78710806
-100.6212747,28.81584417
-100.5489956,28.75100278
-100.5729997,28.73763
-100.611275,28.84054167
-100.4645439,28.62006778
-100.51716,28.66789861
-100.5921,28.66509722
-100.5972583,28.6598
-100.5766331,28.65848583
-100.5741111,28.66279722
-100.5695139,28.65871667
-100.5673917,28.65785556
-100.5751528,28.65587222
-100.5853181,28.74731806
-100.6012942,28.74407583
-100.5856397,28.72789944
-100.6194733,28.72932278
-100.5056042,28.6621025
-100.5988964,28.84298639
-100.5071139,28.64508889
-100.5110389,28.63869722
-100.515425,28.66751667
-100.5778639,28.65208889
-100.5846917,28.74325833
-100.5891639,28.74476667
-100.5868667,28.74974722
-100.5946972,28.72648889
-100.6188361,28.83168889
-100.5589361,28.78679444
-100.594675,28.75586389
-100.5885694,28.75830556
-100.5904278,28.75802222
-100.545325,28.77031667
-100.5090944,28.64181111
-100.6097389,28.789675
-100.9872333,27.42897778
-101.3058178,27.53570556
-101.4837803,27.58327444
-101.1841703,27.42366
-100.9746694,27.3630075
-101.2954422,27.44271583
-101.3719069,27.58825972
-101.0236392,27.3219425
-100.9830639,27.43590556
-101.1943117,27.55074417
-101.2117081,27.43209972
-101.4875867,27.53772611
-101.4635719,27.546425
-101.1859533,27.38793556
-101.2109917,27.431325
-100.6064606,27.51621028
-101.50146,27.56866444
-101.455475,27.5834575
-101.1185922,27.39086833
-101.3656781,27.58781222
-101.3647842,27.5809
-101.2118303,27.431455
-101.2530881,27.63530778
-100.5568644,27.43740639
-101.5944719,27.68584972
-101.0953886,27.62095694
-100.9296139,27.45053583
-101.2109917,27.43186917
-101.3296472,27.56996111
-101.24835,27.63040833
-100.9507819,25.54323361
-100.8514994,25.77495194
-100.6393358,25.55699833
-101.0544211,25.58968194
-101.0369322,25.94251806
-101.0328061,25.94050111
-100.9468278,26.00665556
-100.95033,26.00196889
-100.871375,25.88371083
-100.872945,25.67816639
-101.1246031,25.86025222
-101.0868664,25.61064278
-101.0172192,25.54026667
-101.0344986,26.03224472
-101.6419664,26.19282861
-101.3306867,25.86941806
-100.9169169,26.03563139
-101.1246394,25.64858333
-101.1681617,26.01886611
-101.143595,25.9014875
-101.3467781,26.21028639
-101.2331906,25.45500611
-101.0207033,25.72056361
-101.0037292,25.69520722
-100.7997628,25.63367639
-101.4031842,25.69766667
-101.0713217,25.57639944
-100.6360072,25.53373694
-100.8777056,25.50392194
-101.1314667,25.98939
-100.9897403,25.80268333
-100.991625,25.85940167
-100.9358233,25.60793417
-100.9210081,25.81966417
-101.1397389,25.98408139
-101.2764831,26.07821667
-101.2613397,26.0921275
-100.8377306,25.62076306
-100.9025136,25.54160694
-101.3649778,26.06034694
-101.14585,25.91672778
-101.3035556,25.68747194
-100.9345597,25.9467325
-101.1275519,26.02633306
-101.07574,26.18299472
-100.8930542,25.61600639
-101.1116494,25.73773083
-101.2008667,25.718575
-101.0755222,26.12620944
-101.0971139,25.66295
-101.158365,25.95181556
-101.146105,25.7025125
-101.1376872,25.79495028
-100.8244778,25.67392778
-100.8448331,25.61622194
-100.8371125,25.55948722
-101.1179425,25.76871556
-100.8845247,25.52495528
-101.0343611,25.93683333
-101.2827639,25.72703889
-100.8632536,25.52388972
-101.2217833,25.55544667
-101.1010589,25.61383639
-101.2751972,25.90437778
-100.9506561,25.84676806
-101.1085358,25.780725
-100.9073917,25.60589694
-101.1325981,25.73706083
-101.0661539,25.6260525
-101.3140278,25.77509417
-100.8952847,25.65887917
-101.2749389,25.86097778
-101.1896228,26.19001083
-100.8830772,25.67654444
-101.1431825,25.92266167
-101.1528947,25.86341167
-100.9897858,25.51871778
-100.96686,25.56772528
-100.8669942,25.89343028
-101.0869586,25.60083333
-100.9145778,25.61319972
-101.1876556,25.57407861
-101.0909178,25.59423167
-101.0414389,25.62711389
-100.8694886,25.60039
-101.1501444,25.82703333
-101.1805847,25.57019472
-101.7598967,25.94199139
-101.0450028,25.54646667
-101.1379761,25.84066778
-101.0652236,25.53887806
-101.4241331,26.18360278
-101.0216819,26.11913333
-101.1075581,25.86785278
-101.1069322,25.53765611
-101.0777794,25.52912194
-101.1634686,25.56309083
-101.1662417,25.53133889
-101.0221128,25.53942944
-101.1013139,25.78861056
-101.0602667,25.62806556
-100.9668944,25.53937778
-101.1021431,25.81836333
-101.1144389,25.82823889
-101.2470528,25.97774167
-100.8772764,25.59121389
-101.7267056,26.19277806
-101.6120108,25.99323889
-101.1612208,25.75076556
-101.1388417,25.91938583
-101.1099758,25.68895583
-100.9881558,25.65445028
-101.0528342,25.59830972
-101.0395917,25.76493028
-100.9046553,25.92459278
-100.7189,25.54678944
-101.2021722,25.72307778
-101.0653539,25.70386833
-101.0471356,25.64823639
-101.0187889,25.55047194
-101.0306225,25.54254861
-101.05387,25.57663028
-101.0133681,25.52520389
-100.7788806,25.63582722
-101.145175,25.90743611
-100.8863858,25.51857472
-101.1265025,25.82921722
-101.0075311,25.53165861
-100.9701383,25.53905083
-100.9621761,25.58210028
-101.1358611,25.53118417
-100.8867469,25.5681
-100.8761056,25.52421083
-101.0364072,25.94543361
-101.0457436,25.56309972
-101.0282206,25.53645944
-101.0136342,25.5318525
-101.0443078,25.55854167
-100.9075347,25.53594611
-100.9480169,25.64327667
-101.0839831,25.58636917
-101.0331139,25.53045611
-101.0503731,25.52765833
-100.9594639,25.54879417
-101.1111131,25.60994
-101.160015,25.51958028
-101.0339542,25.62636167
-100.97774,25.66646306
-101.1543028,25.92331944
-101.0365903,25.75707111
-100.9135719,25.93659417
-100.9078581,25.92306389
-101.1300889,25.83593583
-101.1384,25.86364417
-101.2959225,26.00186556
-101.1230542,25.6867275
-101.0089297,25.54157611
-100.8397389,25.61058306
-101.0607625,25.63799694
-101.1394233,25.83788306
-101.3503417,26.21218306
-100.9413086,25.50392667
-100.932085,25.50175361
-100.9303078,25.499945
-101.0131322,25.53548667
-101.0085831,25.53818028
-101.1245942,25.74884167
-101.0097758,25.53865611
-101.0201472,25.51900278
-101.1118139,25.62590278
-101.0464486,25.53087528
-100.7941972,25.62859972
-100.9824247,25.65893861
-100.9275056,25.60174167
-100.9858931,25.54861639
-100.9379617,25.56874417
-101.2078694,25.93343333
-100.9646678,25.54536111
-100.8722358,25.54850806
-101.3569525,26.10838472
-101.3325056,25.77508167
-101.1545594,25.91854944
-101.1503619,25.95047278
-101.1567556,25.99153889
-101.1164717,25.72472778
-101.1103653,25.64474806
-101.0612136,25.63451028
-101.1141517,25.52691278
-100.9295406,25.60210833
-101.0456583,25.62756389
-100.9126333,25.92586111
-101.1269972,25.73261944
-100.9317611,25.94351389
-101.1467969,26.01436917
-100.9688639,25.84351111
-100.94111,25.58624806
-100.8808136,25.5193075
-100.8695508,25.52017694
-100.8799869,25.54557278
-100.9104897,25.61751694
-101.2896556,25.47351667
-101.135625,25.74060278
-101.0513278,25.74088889
-101.0595139,25.74606389
-101.1637361,26.01216389
-101.1867472,26.00137222
-101.0235972,25.74878889
-100.8143194,25.62990278
-100.8083556,25.62887778
-100.9880111,25.86023333
-101.1447278,25.90627778
-101.038375,25.73398611
-101.0055472,25.64953889
-101.009725,25.64797222
-101.0083361,25.64373333
-101.0173028,25.6522
-101.0130417,25.64538889
-100.8854056,25.53686111
-101.1199892,27.84888833
-101.1788717,27.92431556
-101.0201422,27.77279306
-101.0104056,27.96836389
-101.1727417,28.21208056
-101.1563408,28.21566389
-101.2303028,28.19056667
-101.0750058,28.21433194
-101.0401653,28.24353694
-101.2132814,28.16824806
-101.1216767,28.12862944
-101.185375,27.97947778
-101.1478331,28.07076667
-101.1530925,28.14792583
-101.1787389,28.05092472
-101.0902608,27.91913056
-101.1855,27.89510278
-101.0826219,27.88157778
-101.1434833,27.80813056
-101.2460553,27.77790861
-101.1673608,27.88496917
-101.0845331,27.81011361
-101.1641622,28.02932556
-101.0957425,27.83234306
-101.0288081,27.75705556
-101.0983942,27.83126806
-101.1421931,27.91960861
-101.0636464,28.13152611
-101.1671578,28.02200083
-101.3013969,28.20083889
-101.1937081,27.91330722
-101.3606219,28.14828583
-101.1920306,27.96968889
-101.0837197,27.87489111
-101.1560614,27.91398861
-101.1876361,27.98249444
-101.1363903,28.10007167
-101.0057672,27.99533139
-101.2322414,28.14139278
-101.1792186,27.92968639
-101.1636717,27.95125083
-101.1138353,28.00506278
-101.1757192,28.18348306
-101.2181108,28.04697472
-101.0573797,27.81282722
-100.9136717,27.67550083
-100.9192358,27.67525528
-100.9311858,27.68474417
-100.9613747,27.70328417
-101.0568242,27.85096306
-101.0364475,27.81435583
-101.0013389,27.79668306
-101.0364978,27.79370306
-101.1363444,27.80461278
-101.0937231,27.81489028
-101.0905531,27.81168889
-101.1443053,27.83674861
-101.1375581,27.84978028
-101.1688553,27.80483361
-101.2745144,27.65359667
-101.3027103,27.72049056
-101.1617581,27.87236667
-101.1366436,27.82515833
-101.2579806,27.88248306
-101.2681894,27.88870528
-101.0969736,27.83930861
-101.1979283,27.93039611
-101.0299028,27.93643583
-100.9851036,27.73493889
-101.0837567,27.85313083
-100.9317278,27.74502472
-101.2719711,27.64775472
-101.150125,27.76866111
-101.0453619,27.80671028
-101.0739917,27.83584833
-101.1646583,27.93795
-101.1958222,27.84134444
-101.1380056,27.83447222
-101.1559639,27.83626389
-101.1254689,27.82780472
-101.1421306,27.81104167
-101.1174667,27.80077778
-101.1690472,27.87406389
-101.13949,27.83378139
-101.0210417,27.827075
-101.0941722,27.82334167
-101.0919806,27.81825556
-101.1098472,27.82963611
-101.1639722,27.88799444
-101.1319136,27.90956722
-101.1659278,27.87879167
-101.1414694,28.01590556
-101.097775,27.81928056
-101.0149333,27.95336389
-101.7250358,27.00443861
-101.7213733,27.03265306
-101.7628917,27.000925
-101.7899333,27.01544167
-101.799,27.03308889
-101.7719528,27.00465556
-101.72038,27.02016306
-101.7419333,27.005175
-101.7365906,26.994365
-101.7770833,27.00922778
-101.7173111,26.99625333
-101.7885778,27.03091917
-101.7382306,27.02960556
-101.7392178,27.00158472
-100.9997211,25.42166472
-101.0925492,25.191945
-100.9883158,25.10930917
-101.4125711,25.08961194
-101.0938667,25.45449556
-101.5018925,24.75348778
-101.2088417,24.94905917
-101.1906278,25.06613333
-101.5798917,24.77542722
-101.2027858,25.44342111
-101.1106383,25.12200639
-100.9263514,25.04502222
-101.2619917,25.38970278
-101.2070083,25.36912444
-101.0996764,25.08797083
-101.2951389,24.83426667
-101.3769483,24.92786556
-100.9477397,25.28347778
-101.157025,24.82933639
-101.2475219,25.40558056
-101.2809464,25.26935556
-101.2836183,25.28934722
-101.0846744,25.28892583
-101.0459608,24.82355111
-101.1626492,25.45301722
-100.9227083,24.80454806
-101.3313806,25.03381917
-101.1969158,25.37191472
-101.2344194,25.28650833
-101.0328225,24.96806028
-101.0760783,25.00319472
-100.858175,25.11235556
-101.2688528,25.35746389
-100.8441919,24.97654306
-101.2735192,25.04727778
-101.0364789,25.23004056
-101.4186844,24.9068025
-101.2055136,25.37863306
-101.1230725,25.39839917
-101.35935,25.445325
-101.1021417,24.90725278
-101.1800667,25.39527389
-101.2333592,25.44216028
-101.2558331,24.91362472
-101.2879528,25.34794139
-101.2366381,25.37525222
-101.1751064,25.39135556
-101.1622358,25.38135
-101.4282017,25.12220083
-101.2560969,25.19009694
-101.3109053,25.45315
-101.2757917,25.2945725
-101.1506053,24.96667306
-101.4659417,24.77166389
-101.2038303,24.89006028
-100.8125247,24.74790278
-101.0649858,24.69012028
-101.178655,25.24230111
-101.2940844,25.43014806
-100.9725358,25.01006389
-101.3163706,24.95170528
-100.83604,24.9052975
-100.9451833,24.62501306
-101.3501503,25.45260028
-101.376625,24.82723972
-101.5494608,24.82661083
-101.0110986,25.26639056
-100.9661544,24.85240278
-101.2040967,25.30872861
-101.1298425,25.368865
-101.1970758,24.94876194
-101.2982639,25.28378889
-101.1581897,25.03101083
-101.0647469,24.89668889
-101.1363111,25.30769389
-100.7606733,24.89475083
-100.8721617,25.36597306
-101.2159589,25.253835
-101.0991094,24.85375889
-100.8946739,24.70759861
-101.4520139,25.15374694
-100.9946403,24.99759
-100.9344783,24.77808889
-101.0367358,25.19237944
-101.3426233,25.27561417
-101.1046417,24.66246917
-101.3147714,25.30267278
-101.5127625,25.17228417
-101.2144294,25.42095944
-101.0651358,25.06883306
-100.8318103,24.61658583
-101.1116686,24.74720417
-101.3283775,25.07765306
-101.0616389,25.22013306
-101.13145,25.4614675
-101.1549831,24.73169694
-100.8750556,24.93462194
-100.8910436,24.63854389
-100.9782247,24.91158889
-101.1257931,24.79719806
-100.9667328,25.10272694
-101.1851886,25.38453944
-101.2449181,25.31561889
-100.8954692,24.83013694
-101.1708597,25.39722611
-100.7990242,24.90862306
-101.1864831,24.79173028
-101.07304,25.39286083
-101.1068244,25.39131778
-101.0714097,25.46834667
-100.9277269,24.81145472
-101.2499608,25.27431917
-101.1727978,25.38637528
-100.9906503,24.68522056
-100.9793956,25.19040389
-101.0852697,24.93514167
-101.5285653,24.83177583
-101.3477461,25.30109194
-101.1614528,24.75023583
-101.1664253,25.22195861
-101.3332989,25.27430472
-101.0984569,25.33212306
-101.3709322,25.00598639
-100.9174922,24.78832444
-101.0547289,24.76893056
-101.1276053,25.45875556
-101.2135889,24.93254694
-101.2577331,25.27820806
-101.33491,25.46641722
-101.0351933,25.48724278
-101.0908081,25.21203833
-101.2983825,25.31107639
-101.0422597,25.46077972
-101.0679831,24.87761917
-101.2773231,25.284645
-101.1748889,24.74238583
-100.9437583,25.07399444
-101.3084528,25.29558194
-101.0906175,25.23116861
-101.3289881,25.22595306
-101.1531106,25.45750139
-101.2619208,25.2947725
-101.1078711,25.39982417
-101.0787106,25.3885975
-100.8490778,24.90419972
-101.0871,25.19917778
-101.1897667,25.24497778
-101.2706969,25.22460278
-101.2824167,25.22824417
-101.2784417,25.22314417
-101.2960442,25.28949417
-101.2728331,25.26136667
-101.2660581,25.22700278
-101.2292586,25.25569917
-101.3042192,25.28931111
-101.2681,25.27741917
-100.9301153,24.99776139
-100.9113589,24.98253778
-100.8785044,25.31126667
-101.2275861,25.29985167
-101.2637108,25.29831917
-101.0541747,25.38450944
-101.2594889,25.24026917
-101.1574556,24.75887778
-101.2598925,25.24811889
-101.0827228,24.89651194
-101.1186589,25.01887333
-101.3017392,25.30027
-101.0613333,25.36451278
-101.0491547,25.38108333
-101.0588306,25.36721917
-101.0487658,25.37782167
-101.0942858,25.32473806
-101.0543794,25.37356278
-101.1536497,25.38825278
-101.0520822,25.38528639
-101.0554383,25.37880778
-101.0581889,25.37610806
-101.0797933,25.38201083
-101.0600581,25.38301389
-101.0582536,25.38122361
-101.0582331,25.35939806
-101.0890858,25.45303583
-101.0982997,25.45697778
-100.9380139,25.41691083
-101.2770917,25.28911083
-101.3084081,25.30093306
-101.3436892,25.458435
-101.1518994,25.35745139
-101.1631972,25.38741944
-101.1570378,25.39661306
-101.1551278,25.36516778
-101.1548861,25.39225278
-101.1156828,25.35495944
-101.1170872,25.36729194
-101.1006636,25.38381917
-101.1223358,25.37423083
-101.0712942,25.37712472
-101.0735089,25.37401889
-101.0581511,25.39356722
-101.0680981,25.35834667
-101.1041694,25.32401
-101.1107717,25.32816083
-101.0927989,25.32843111
-101.2836781,25.25288806
-101.2528069,25.30113389
-101.2030939,25.30165889
-101.2088406,25.26432667
-101.1992506,25.24853944
-101.1040597,25.28637361
-100.9639556,25.2392575
-101.0526389,25.18706167
-100.9268014,24.97653083
-100.8647806,24.68963889
-101.3327203,24.91758556
-101.1749831,24.81862
-101.0836725,24.91479361
-101.2565161,25.43581028
-101.2515242,25.43795556
-101.3811108,25.07030861
-101.413235,25.01227944
-101.3729989,25.439685
-100.9314833,25.39221667
-101.0888581,25.19933528
-101.0889567,25.205315
-101.0907531,25.23381361
-101.0502417,25.38574444
-101.0514222,25.39025556
-100.9656942,25.38425917
-100.9547808,25.37778944
-100.9877028,25.20466
-101.3142994,25.29271833
-100.9610333,25.23866667
-101.1736367,24.82917444
-100.9756906,25.40087389
-101.0845031,25.20029083
-101.0867578,25.23238694
-101.1100917,25.19692222
-101.0630881,25.19175194
-101.08345,25.12333139
-101.0078442,25.5074975
-101.0895897,25.24890806
-101.0909289,25.24786611
-101.1474381,24.82256111
-100.9246625,25.003285
-101.253385,25.28750528
-101.2928683,25.26077389
-100.8790197,25.10090944
-100.9702589,25.35871861
-100.9866422,25.29260667
-101.0002761,25.26794639
-101.3601692,25.30572528
-101.0450533,25.33884944
-101.0348875,25.34442611
-100.9967325,25.49738556
-101.0900011,25.25132806
-101.0035211,25.34613139
-100.9210239,25.09632833
-101.1104456,25.38934222
-101.0600028,25.38640278
-101.0695139,25.37698333
-101.0552056,25.39431944
-101.0542861,25.44795556
-101.3236167,25.45738889
-101.0942858,25.31886083
-101.2975444,25.44174167
-100.9576158,25.37160194
-101.2907942,25.44027472
-101.0796639,25.28946944
-101.0035972,25.34817778
-101.0451639,25.34055278
-101.0107861,25.28243611
-101.0590083,25.37046944
-101.0563861,25.25037222
-101.0591306,25.37389167
-101.0509806,25.23464444
-101.3206619,25.45568083
-101.1398972,25.30183611
-101.0492417,25.38243056
-101.0507361,25.38155
-100.9297567,25.38699806
-101.0622083,25.44867722
-101.0240811,25.47198833
-101.2680861,25.27084722
-101.2844694,25.26494722
-101.2855861,25.28218889
-100.9912111,25.23252778
-100.9650833,25.21135556
-100.9583056,25.23975
-101.1486306,24.72271389
-101.0372611,25.18441944
-101.3595194,25.06724722
-101.2680083,25.28473889
-101.3392611,25.30095833
-101.3425083,25.30211944
-101.2909667,25.29635556
-101.34625,25.28063056
-101.2725222,25.28574722
-101.3077333,25.30612778
-100.9598522,24.98621444
-101.0543028,24.90896111
-101.2701222,25.35946944
-101.3558028,25.44906667
-101.0962056,25.16769444
-100.9888778,25.290825
-101.5500286,27.06025722
-101.7896442,27.54659306
-102.1990692,27.91721083
-102.0950697,27.96710361
-101.6159703,27.21219139
-101.649385,27.48372806
-101.6998719,27.51956833
-101.6495642,27.13992111
-101.7986325,27.54935806
-101.6761556,27.26332472
-101.7306528,27.37304972
-101.7194878,27.41666639
-101.6177783,27.12527583
-101.6969586,27.31002167
-101.6790889,27.48459417
-102.0251442,27.65593028
-101.6797969,27.58163889
-101.5290144,27.14040972
-102.078525,27.96186778
-102.3027789,28.36743417
-102.3976306,28.31179
-102.3952056,28.59098056
-102.2880028,28.01163889
-102.4009547,28.54782889
-101.6766881,27.16748278
-101.8276519,27.71478917
-101.6921167,27.48581389
-101.8640275,27.68793194
-101.8684717,27.69151417
-102.0307608,27.82392472
-102.4124667,28.23229972
-101.5658017,27.07601444
-101.5549075,27.08160806
-102.0711106,28.04487111
-101.5500975,27.41674278
-101.7928989,27.62476806
-102.1712917,28.01153889
-101.5103508,27.13255861
-101.6734167,27.13171917
-101.5128719,27.09058778
-101.8508806,27.66601917
-101.4784194,27.11386083
-101.5700786,27.04975667
-101.5709581,27.07605056
-101.5803744,27.05455444
-101.6200781,27.0871875
-101.5621147,27.07674306
-101.5974167,27.47763028
-101.5147786,27.03469806
-101.523925,27.03860528
-102.3632331,28.50359056
-101.7220719,27.40841083
-101.5170397,27.02806222
-101.5216572,27.01680278
-101.5095575,27.06321944
-101.5264222,27.04405722
-101.5018353,27.09704167
-102.0844342,27.74043833
-101.9939106,27.59414
-101.5516178,27.06818528
-101.7147628,27.41372278
-101.6916025,27.12250806
-101.5101308,27.09220028
-102.1840711,27.84574139
-101.5116036,27.02290722
-101.7470139,27.51867611
-101.5573322,27.07288028
-101.5205086,27.0360325
-101.7267631,27.40330583
-101.6109311,27.55111194
-101.6459956,27.14035861
-101.5423311,27.07292583
-101.5279286,27.10542528
-101.5520664,27.08184444
-101.5495486,27.08276528
-101.5880064,27.09940194
-101.5671817,27.08094806
-101.5598528,27.07369111
-101.5604042,27.07432306
-101.5558117,27.07954917
-101.5627972,27.0765425
-101.5560775,27.07179833
-101.5175381,27.02273667
-101.525325,27.02280611
-101.5244856,27.03152528
-101.5052319,27.02902806
-101.5123747,27.03190056
-101.5319353,27.04048222
-101.5545194,27.06741056
-101.5127528,27.07070528
-101.5902531,27.09135444
-101.6281222,27.13048611
-101.5394833,27.08803056
-101.68935,27.22166944
-101.6908361,27.21870278
-101.4881611,27.11084444
-101.5563194,27.07869167
-101.48925,27.12234167
